ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
1549,Eve,30,nan,200,10,nan,Furniture,10
1550,Eve,30,nan,,30,01/01/2023,Electronics,N/A
1551,Eve,25,nan,,40,01/01/2023,Electronics,20
1552,Charlie,25,Male,,10,InvalidDate,Electronics,20
1553,David,20,Other,400,30,nan,Electronics,10
1554,Charlie,35,Female,400,20,nan,Clothing,5
1555,Alice,20,nan,200,30,InvalidDate,Grocery,10
1556,Eve,30,Female,200,10,InvalidDate,Clothing,15
1557,Charlie,20,Male,,20,InvalidDate,nan,20
1558,Charlie,35,Other,400,10,15/02/2023,nan,N/A
1559,Alice,25,nan,300,40,15/02/2023,Furniture,20
1560,Bob,20,Male,400,20,InvalidDate,Electronics,10
1561,David,30,Male,200,30,01/01/2023,Furniture,15
1562,Bob,30,Other,400,10,01/01/2023,nan,5
1563,Eve,25,nan,200,,nan,Electronics,20
1564,Charlie,20,Other,,30,15/02/2023,Grocery,10
1565,Alice,35,Other,,30,15/02/2023,nan,10
1566,Alice,25,Female,,20,InvalidDate,Furniture,10
1567,David,20,Female,300,30,InvalidDate,Furniture,15
1568,Bob,,Other,300,10,InvalidDate,nan,10
1569,David,30,Female,200,,InvalidDate,Clothing,10
1570,Charlie,35,Male,100,40,InvalidDate,Grocery,10
1571,David,35,Other,300,,01/01/2023,nan,20
1572,Alice,35,nan,200,10,01/01/2023,nan,10
1573,Alice,30,nan,400,20,InvalidDate,Furniture,15
1574,Eve,20,Male,,10,01/01/2023,Electronics,20
1575,Eve,25,nan,,30,InvalidDate,Electronics,10
1576,Charlie,20,nan,,20,InvalidDate,Electronics,5
1577,Bob,25,Other,200,40,15/02/2023,Furniture,15
1578,David,35,Male,,40,01/01/2023,Electronics,5
1579,Charlie,20,Other,300,10,01/01/2023,nan,15
1580,Eve,35,Male,400,30,15/02/2023,Clothing,5
1581,David,,Other,,40,01/01/2023,Clothing,10
1582,Eve,35,Other,200,,15/02/2023,Clothing,5
1583,David,35,Female,400,20,nan,Electronics,5
1584,Bob,25,nan,,,01/01/2023,Clothing,15
1585,Charlie,,Male,100,40,InvalidDate,Electronics,10
1586,David,35,nan,,40,15/02/2023,nan,15
1587,Alice,35,Female,300,10,InvalidDate,nan,10
1588,Alice,,Male,400,10,InvalidDate,Furniture,N/A
1589,David,,Female,300,20,01/01/2023,Furniture,20
1590,David,20,nan,100,10,15/02/2023,Grocery,20
1591,David,25,Other,100,30,nan,nan,15
1592,Alice,,Female,300,20,InvalidDate,Electronics,10
1593,Alice,,Female,400,30,InvalidDate,Grocery,5
1594,David,30,Other,100,10,nan,nan,20
1595,Eve,,nan,100,20,15/02/2023,Electronics,15
1596,Eve,25,Female,,40,01/01/2023,nan,15
1597,Bob,35,nan,200,,InvalidDate,nan,15
1598,Charlie,35,Other,100,40,01/01/2023,Electronics,10
1599,Eve,35,Male,400,30,15/02/2023,nan,15
1600,Alice,35,Female,400,40,nan,nan,N/A
1601,Eve,30,nan,,40,01/01/2023,nan,5
1602,Bob,,Other,400,,15/02/2023,Furniture,15
1603,Bob,35,Other,,,01/01/2023,Clothing,10
1604,Charlie,20,Female,100,40,01/01/2023,nan,5
1605,Eve,35,Male,100,,InvalidDate,Electronics,5
1606,Alice,,Female,100,40,01/01/2023,nan,20
1607,Alice,35,nan,100,20,InvalidDate,Furniture,15
1608,David,30,Other,200,40,15/02/2023,Furniture,15
1609,Alice,25,Male,200,10,15/02/2023,nan,10
1610,Charlie,25,nan,100,,InvalidDate,Grocery,N/A
1611,Charlie,,Female,400,,nan,Clothing,N/A
1612,Alice,25,Other,,30,01/01/2023,Electronics,20
1613,Alice,25,Female,300,30,15/02/2023,Electronics,N/A
1614,David,20,Male,,10,15/02/2023,Electronics,10
1615,Alice,,Male,300,,nan,Electronics,20
1616,David,,Male,300,,15/02/2023,Furniture,15
1617,David,25,Male,100,30,InvalidDate,Clothing,N/A
1618,Alice,25,Male,300,30,nan,nan,10
1619,Bob,25,Female,100,40,15/02/2023,nan,10
1620,Bob,30,Male,200,,nan,Grocery,15
1621,David,35,Male,400,,nan,nan,10
1622,Alice,30,Other,300,40,15/02/2023,Clothing,20
1623,Bob,,Male,400,,15/02/2023,nan,20
1624,Alice,20,Other,100,10,15/02/2023,Furniture,5
1625,Alice,35,Other,300,30,nan,nan,15
1626,Alice,20,Other,,30,InvalidDate,Electronics,10
1627,Eve,,Female,200,30,InvalidDate,Electronics,N/A
1628,Alice,,Female,200,20,01/01/2023,Electronics,20
1629,Eve,20,nan,300,10,15/02/2023,Electronics,15
1630,David,20,nan,200,10,InvalidDate,Furniture,15
1631,Bob,20,Other,nan,40,01/01/2023,Furniture,20
1632,Bob,,Female,400,20,01/01/2023,Furniture,5
1633,Bob,25,Male,nan,nan,15/02/2023,nan,15
1634,Bob,20,nan,200,10,01/01/2023,Electronics,10
1635,Bob,35,Female,400,20,InvalidDate,Grocery,N/A
1636,Bob,,Male,,20,01/01/2023,Grocery,N/A
1637,Bob,30,Male,100,10,01/01/2023,Electronics,20
1638,David,30,Female,100,40,InvalidDate,Clothing,15
1639,Alice,35,nan,400,20,01/01/2023,nan,N/A
1640,Charlie,25,Female,400,30,01/01/2023,Grocery,15
1641,Eve,20,nan,400,20,nan,Furniture,20
1642,Charlie,,Other,100,,01/01/2023,Clothing,5
1643,Charlie,20,Female,,10,01/01/2023,Furniture,N/A
1644,Alice,,Female,400,nan,nan,Clothing,10
1645,Alice,30,nan,100,40,nan,Clothing,20
1646,Alice,20,nan,400,30,nan,nan,5
1647,Bob,35,Female,400,10,15/02/2023,Furniture,10
1648,David,25,Male,400,20,15/02/2023,Furniture,10
1649,Bob,35,Male,100,30,InvalidDate,Grocery,N/A
1650,David,25,Male,,20,01/01/2023,Electronics,15
1651,David,20,Other,100,40,InvalidDate,Electronics,20
1652,Charlie,20,Other,100,10,15/02/2023,Grocery,10
1653,Charlie,25,nan,400,40,01/01/2023,Clothing,N/A
1654,David,30,Other,300,40,01/01/2023,Grocery,5
1655,David,,Male,300,40,nan,Grocery,10
1656,Bob,35,Female,300,40,15/02/2023,Furniture,5
1657,Bob,35,Other,100,20,01/01/2023,Grocery,20
1658,Charlie,35,Other,400,,nan,Clothing,N/A
1659,Alice,20,Male,300,20,01/01/2023,Electronics,5
1660,David,35,Other,200,30,15/02/2023,nan,15
1661,Bob,,nan,200,40,InvalidDate,Grocery,5
1662,Charlie,,Female,200,30,InvalidDate,Grocery,5
1663,Bob,25,Male,,20,01/01/2023,Furniture,N/A
1664,David,20,nan,400,40,nan,Furniture,N/A
1665,David,,Male,100,20,nan,Grocery,10
1666,Eve,30,nan,100,40,nan,Grocery,5
1667,Alice,20,Female,400,20,15/02/2023,Clothing,5
1668,Eve,20,Female,,10,InvalidDate,Electronics,N/A
1669,Charlie,,nan,400,,InvalidDate,Electronics,15
1670,Bob,30,nan,,,01/01/2023,nan,N/A
1671,Charlie,25,nan,300,40,InvalidDate,Electronics,15
1672,David,,nan,300,10,nan,nan,N/A
1673,Eve,30,nan,,30,15/02/2023,Furniture,20
1674,Eve,20,nan,400,10,nan,nan,5
1675,Eve,30,Female,300,40,nan,nan,15
1676,Charlie,20,nan,400,10,InvalidDate,Electronics,20
1677,David,,Other,300,30,15/02/2023,Grocery,15
1678,Bob,,Female,400,40,15/02/2023,Furniture,10
1679,Bob,35,Male,400,,nan,Clothing,10
1680,Charlie,35,Female,200,10,01/01/2023,nan,5
1681,Eve,35,Male,,,InvalidDate,nan,20
1682,Alice,,Male,100,,01/01/2023,nan,20
1683,Charlie,25,Other,,20,nan,Grocery,10
1684,Charlie,,nan,400,30,InvalidDate,Clothing,5
1685,David,30,nan,400,10,01/01/2023,Electronics,10
1686,Bob,,Female,,,01/01/2023,Furniture,20
1687,Charlie,,nan,400,,01/01/2023,Grocery,15
1688,Charlie,20,Other,300,30,InvalidDate,Clothing,20
1689,Eve,20,Female,400,,01/01/2023,Furniture,5
1690,Eve,20,Female,,,15/02/2023,Electronics,20
1691,Alice,,Female,,,nan,Furniture,N/A
1692,David,25,nan,,,InvalidDate,nan,20
1693,Alice,30,nan,200,20,15/02/2023,nan,N/A
1694,Eve,30,nan,200,20,01/01/2023,Grocery,10
1695,Bob,25,Female,200,40,nan,Furniture,N/A
1696,Eve,25,Female,200,10,01/01/2023,nan,20
1697,David,30,Male,200,30,15/02/2023,Grocery,20
1698,Eve,35,Male,200,40,01/01/2023,Grocery,20
1699,David,20,nan,200,20,InvalidDate,Grocery,5
1700,David,20,Female,,20,15/02/2023,Electronics,10
1701,David,30,nan,100,20,InvalidDate,nan,N/A
1702,David,25,nan,200,40,nan,nan,15
1703,David,35,Male,,20,InvalidDate,Clothing,N/A
1704,Bob,30,Other,100,40,InvalidDate,Electronics,20
1705,Alice,20,nan,200,20,01/01/2023,nan,15
1706,Charlie,,Other,100,,01/01/2023,nan,15
1707,Alice,25,Other,100,,15/02/2023,Clothing,N/A
1708,David,,Female,300,10,nan,Furniture,N/A
1709,Bob,30,Female,400,20,15/02/2023,Furniture,N/A
1710,Eve,20,nan,300,10,nan,Electronics,N/A
1711,Bob,35,Male,100,40,nan,Grocery,10
1712,David,,Male,,10,InvalidDate,Clothing,5
1713,Bob,35,nan,200,20,01/01/2023,Clothing,5
1714,Bob,20,nan,400,40,nan,nan,N/A
1715,David,,Male,200,40,01/01/2023,nan,5
1716,Bob,35,Other,,,nan,Clothing,N/A
1717,Charlie,35,nan,400,40,01/01/2023,Grocery,N/A
1718,Charlie,,Other,300,40,15/02/2023,Furniture,N/A
1719,Bob,20,nan,100,10,01/01/2023,Electronics,10
1720,Eve,35,nan,,40,InvalidDate,Furniture,20
1721,David,30,Other,100,30,nan,Electronics,5
1722,Charlie,,Other,100,,InvalidDate,Grocery,5
1723,Eve,25,Male,200,,nan,Clothing,10
1724,Bob,25,nan,,40,InvalidDate,Grocery,10
1725,Eve,20,Female,100,10,nan,Clothing,N/A
1726,Alice,30,Female,300,,01/01/2023,nan,N/A
1727,Charlie,35,nan,400,,nan,Electronics,20
1728,Bob,25,nan,,30,InvalidDate,nan,5
1729,David,20,nan,200,40,InvalidDate,Clothing,10
1730,Bob,30,Other,,,nan,Electronics,20
1731,David,30,Female,200,,nan,Electronics,5
1732,Bob,20,Female,400,,15/02/2023,nan,20
1733,Eve,20,Female,300,,15/02/2023,Electronics,20
1734,Eve,35,nan,100,10,01/01/2023,Clothing,N/A
1735,Eve,20,Other,,20,01/01/2023,Clothing,20
1736,Alice,35,nan,200,30,01/01/2023,nan,N/A
1737,David,35,Male,400,10,01/01/2023,Grocery,5
1738,Eve,,Male,100,30,01/01/2023,Clothing,5
1739,Alice,30,Female,400,,nan,Clothing,N/A
1740,David,30,nan,300,30,15/02/2023,Electronics,15
1741,Bob,30,Male,100,40,nan,Electronics,20
1742,Alice,,Male,100,40,15/02/2023,Clothing,5
1743,Charlie,35,nan,100,20,15/02/2023,nan,20
1744,Alice,35,Other,200,20,InvalidDate,Grocery,15
1745,Alice,20,nan,100,30,InvalidDate,Electronics,20
1746,David,,nan,400,10,15/02/2023,Electronics,15
1747,Bob,20,Other,200,10,nan,Grocery,10
1748,Charlie,,Female,100,,15/02/2023,Electronics,15
1749,Eve,20,Female,400,10,01/01/2023,nan,5
1750,Eve,25,Female,400,20,nan,Electronics,N/A
1751,Alice,30,Other,,10,nan,Electronics,N/A
1752,David,30,Male,400,,15/02/2023,Clothing,20
1753,David,35,Other,300,40,01/01/2023,nan,10
1754,Eve,25,nan,100,10,15/02/2023,nan,20
1755,Charlie,30,Other,100,10,01/01/2023,Clothing,15
1756,Bob,35,Male,100,20,nan,Furniture,N/A
1757,Charlie,25,Male,400,30,15/02/2023,Grocery,15
1758,Bob,30,nan,400,40,01/01/2023,nan,N/A
1759,Eve,20,Female,100,30,InvalidDate,Furniture,N/A
1760,Bob,,Male,200,,nan,Grocery,N/A
1761,David,25,Male,200,nan,nan,nan,5
1762,Alice,35,Male,300,30,InvalidDate,Electronics,15
1763,Alice,25,nan,,20,01/01/2023,nan,20
1764,Eve,35,Male,300,20,nan,Grocery,10
1765,David,25,Female,100,20,01/01/2023,Furniture,20
1766,Charlie,35,nan,100,40,InvalidDate,Electronics,15
1767,David,30,Female,100,,15/02/2023,Grocery,10
1768,Alice,20,Male,,,nan,Grocery,20
1769,Alice,30,Male,400,,nan,nan,10
1770,David,20,Female,,40,01/01/2023,Clothing,15
1771,David,30,nan,300,,nan,Clothing,N/A
1772,Alice,30,nan,400,30,15/02/2023,Electronics,15
1773,Charlie,25,Female,400,10,InvalidDate,Grocery,5
1774,Eve,,Male,300,40,nan,Furniture,10
1775,Eve,35,Other,400,10,InvalidDate,Electronics,15
1776,David,35,Female,200,30,01/01/2023,Electronics,N/A
1777,Eve,35,Female,300,20,15/02/2023,nan,N/A
1778,Alice,20,Female,300,20,nan,Furniture,15
1779,Alice,35,Male,200,20,InvalidDate,Grocery,20
1780,David,35,nan,,40,15/02/2023,Grocery,15
1781,David,25,Male,nan,20,InvalidDate,Grocery,N/A
1782,David,30,Female,,40,01/01/2023,Electronics,15
1783,Charlie,35,Male,400,40,15/02/2023,nan,5
1784,Eve,,Male,200,10,15/02/2023,Electronics,20
1785,David,35,Female,300,20,01/01/2023,Clothing,15
1786,Bob,20,Male,300,,01/01/2023,Clothing,N/A
1787,Bob,20,Other,300,20,nan,Grocery,15
1788,Alice,20,Male,400,20,01/01/2023,nan,15
1789,Eve,35,Male,400,20,01/01/2023,Grocery,10
1790,David,25,nan,,,InvalidDate,Grocery,15
1791,Bob,,nan,400,,15/02/2023,Electronics,5
1792,Eve,35,Female,,40,InvalidDate,Grocery,N/A
1793,Alice,25,Female,,,01/01/2023,Grocery,10
1794,Charlie,25,nan,300,40,nan,nan,15
1795,Eve,35,Other,400,10,InvalidDate,nan,20
1796,Eve,35,Male,,40,InvalidDate,nan,5
1797,Charlie,25,Other,200,20,15/02/2023,Grocery,5
1798,Eve,25,Other,200,30,15/02/2023,nan,5
1799,Alice,25,nan,400,30,15/02/2023,nan,10
1800,Alice,35,Female,300,20,nan,Furniture,15
1801,Charlie,25,Male,300,40,nan,Furniture,5
1802,David,20,Female,,20,01/01/2023,Clothing,15
1803,Bob,35,Other,400,,01/01/2023,Electronics,20
1804,David,20,Other,200,40,15/02/2023,Electronics,15
1805,Eve,30,Female,,20,InvalidDate,nan,15
1806,Bob,35,Female,,,15/02/2023,Clothing,15
1807,Charlie,30,nan,100,,01/01/2023,Clothing,N/A
1808,Charlie,25,Female,400,40,InvalidDate,Furniture,10
1809,Bob,25,Female,,10,01/01/2023,Clothing,15
1810,Alice,,nan,200,10,nan,Grocery,5
1811,Bob,25,Female,100,,15/02/2023,nan,N/A
1812,Eve,30,Other,200,10,15/02/2023,Grocery,15
1813,Alice,25,Female,300,,InvalidDate,Electronics,N/A
1814,Charlie,35,Male,100,10,15/02/2023,Furniture,10
1815,Bob,25,Other,100,,01/01/2023,Grocery,N/A
1816,David,,nan,,,01/01/2023,nan,5
1817,David,25,Other,300,,nan,Grocery,15
1818,Eve,30,nan,,,01/01/2023,Grocery,5
1819,David,30,Male,400,30,InvalidDate,Clothing,20
1820,Bob,25,Male,200,10,01/01/2023,Furniture,N/A
1821,Bob,30,Other,200,,nan,Electronics,N/A
1822,David,30,Female,,20,nan,nan,N/A
1823,Bob,,Other,200,40,15/02/2023,nan,10
1824,Eve,35,Other,200,20,InvalidDate,Electronics,5
1825,Alice,,Male,400,20,01/01/2023,nan,20
1826,Eve,20,nan,300,30,nan,Clothing,10
1827,Eve,,Other,100,10,01/01/2023,Grocery,10
1828,Bob,25,Female,,30,nan,Clothing,15
1829,Alice,35,Male,,10,15/02/2023,Clothing,20
1830,Bob,25,Other,400,,nan,Clothing,N/A
1831,Charlie,20,Other,400,30,15/02/2023,Electronics,N/A
1832,Bob,35,Female,100,40,InvalidDate,Furniture,15
1833,Bob,30,Other,300,10,01/01/2023,Electronics,N/A
1834,Bob,,Other,,30,01/01/2023,Electronics,5
1835,Alice,25,Other,400,40,15/02/2023,Clothing,N/A
1836,Bob,20,Other,,20,InvalidDate,Furniture,5
1837,Alice,30,Female,200,,15/02/2023,Electronics,15
1838,David,,Other,,,nan,Furniture,15
1839,Charlie,30,Other,300,20,15/02/2023,Clothing,5
1840,Alice,,Other,300,30,InvalidDate,Electronics,N/A
1841,David,35,Male,,20,nan,Furniture,15
1842,Alice,30,Female,200,40,01/01/2023,nan,15
1843,Alice,30,Male,300,10,01/01/2023,Electronics,5
1844,Charlie,30,Male,400,30,01/01/2023,Electronics,15
1845,Eve,35,Female,,10,InvalidDate,Electronics,N/A
1846,Eve,20,Male,200,20,InvalidDate,Furniture,15
1847,Alice,,Male,400,,InvalidDate,Grocery,5
1848,Bob,30,Male,,10,InvalidDate,Electronics,N/A
1849,David,35,Female,200,10,InvalidDate,nan,20
1850,Bob,20,Other,400,,nan,nan,5
1851,Bob,,nan,300,10,15/02/2023,Clothing,20
1852,Alice,35,nan,,10,01/01/2023,Grocery,15
1853,Alice,,Female,,,InvalidDate,Grocery,N/A
1854,Alice,30,nan,300,,01/01/2023,Furniture,15
1855,Alice,20,Female,100,20,InvalidDate,Clothing,N/A
1856,Eve,35,Female,400,20,01/01/2023,Furniture,10
1857,Alice,20,nan,300,10,15/02/2023,Clothing,15
1858,Eve,30,Male,,30,01/01/2023,Grocery,15
1859,Eve,20,Other,400,20,01/01/2023,Furniture,15
1860,Alice,20,nan,400,20,InvalidDate,Clothing,5
1861,Charlie,25,nan,100,30,nan,Grocery,N/A
1862,David,20,nan,,30,nan,Grocery,N/A
1863,Bob,,nan,200,nan,01/01/2023,Electronics,N/A
1864,Eve,35,Female,100,20,nan,Furniture,5
1865,David,25,Female,100,40,15/02/2023,Electronics,N/A
1866,Charlie,35,Other,200,40,15/02/2023,Grocery,15
1867,Bob,35,Other,200,10,nan,Furniture,20
1868,Bob,30,nan,100,20,nan,Furniture,10
1869,Eve,30,nan,400,40,15/02/2023,nan,N/A
1870,Alice,25,nan,300,20,nan,Clothing,5
1871,Charlie,30,Other,300,20,nan,nan,5
1872,Eve,30,nan,100,40,InvalidDate,nan,N/A
1873,Charlie,30,Male,400,20,InvalidDate,Grocery,20
1874,Alice,35,Other,200,30,nan,Clothing,N/A
1875,Alice,25,Male,100,10,nan,nan,5
1876,Eve,35,nan,,,InvalidDate,nan,10
1877,Alice,,Female,400,40,InvalidDate,Furniture,20
1878,David,35,Male,nan,nan,nan,Grocery,N/A
1879,Bob,,Other,,10,InvalidDate,nan,10
1880,Eve,20,Male,100,30,15/02/2023,Clothing,N/A
1881,Charlie,20,Other,400,30,01/01/2023,Electronics,20
1882,David,,nan,,30,15/02/2023,Electronics,5
1883,Eve,,Male,400,30,InvalidDate,Grocery,20
1884,Alice,35,Female,300,40,15/02/2023,Electronics,15
1885,Alice,,Male,,40,01/01/2023,Furniture,N/A
1886,Alice,25,Female,,20,InvalidDate,Furniture,10
1887,Alice,20,Other,400,20,15/02/2023,Clothing,10
1888,Charlie,20,nan,300,10,15/02/2023,Grocery,20
1889,David,,nan,,20,01/01/2023,Grocery,20
1890,Bob,30,Female,100,10,InvalidDate,Electronics,20
1891,Charlie,30,Other,400,10,nan,nan,10
1892,Charlie,,nan,400,10,InvalidDate,nan,5
1893,Bob,25,Other,,30,01/01/2023,nan,10
1894,Bob,30,Female,300,,01/01/2023,Clothing,5
1895,Alice,,Female,,,01/01/2023,Grocery,20
1896,Charlie,25,Male,200,40,01/01/2023,Electronics,15
1897,Eve,25,nan,,10,nan,Clothing,10
1898,Bob,35,nan,200,30,InvalidDate,Furniture,20
1899,Bob,25,Male,100,20,InvalidDate,Furniture,10
1900,David,30,Female,400,20,15/02/2023,Furniture,20
1901,Eve,30,Female,400,40,nan,Grocery,10
1902,Eve,,Female,300,40,nan,Furniture,N/A
1903,Bob,,Female,nan,10,15/02/2023,nan,10
1904,Alice,25,Other,100,10,15/02/2023,Furniture,N/A
1905,David,20,nan,200,20,InvalidDate,Clothing,5
1906,Eve,35,nan,300,20,InvalidDate,Furniture,10
1907,Bob,20,Female,100,20,InvalidDate,nan,5
1908,Eve,25,Female,100,20,nan,Furniture,15
1909,David,25,Female,200,,nan,Electronics,N/A
1910,David,20,nan,200,10,15/02/2023,nan,10
1911,Charlie,35,nan,400,10,01/01/2023,Grocery,5
1912,Bob,20,Female,,20,01/01/2023,Furniture,20
1913,David,,Other,300,30,01/01/2023,Clothing,5
1914,Charlie,30,Male,,20,01/01/2023,Furniture,10
1915,Charlie,,Male,300,40,01/01/2023,Clothing,15
1916,Eve,30,Male,100,30,InvalidDate,Electronics,N/A
1917,Eve,25,nan,200,40,15/02/2023,Grocery,20
1918,Charlie,35,nan,200,30,01/01/2023,nan,5
1919,Eve,20,Male,100,40,01/01/2023,nan,10
1920,David,35,Male,100,20,01/01/2023,Grocery,10
1921,Alice,20,Other,300,20,InvalidDate,Electronics,N/A
1922,David,,nan,100,30,01/01/2023,Electronics,20
1923,Charlie,,nan,300,40,15/02/2023,Furniture,5
1924,Charlie,20,Male,,,InvalidDate,Electronics,5
1925,David,35,Other,200,30,InvalidDate,Furniture,5
1926,Eve,20,Other,200,30,nan,Clothing,N/A
1927,Eve,25,Male,200,10,nan,Grocery,N/A
1928,Charlie,,Male,,30,InvalidDate,Clothing,20
1929,Bob,25,nan,,,01/01/2023,Clothing,5
1930,Eve,,Male,400,20,01/01/2023,Clothing,5
1931,David,,Female,300,40,01/01/2023,Clothing,20
1932,Eve,30,Other,300,10,01/01/2023,nan,20
1933,David,25,Male,400,40,nan,Electronics,20
1934,Charlie,25,Female,200,20,15/02/2023,Grocery,10
1935,Eve,30,Other,300,30,InvalidDate,Grocery,20
1936,David,35,Female,300,,01/01/2023,Clothing,15
1937,Charlie,25,Female,200,10,nan,Grocery,N/A
1938,Bob,20,Male,100,,15/02/2023,Furniture,20
1939,David,30,Other,100,,InvalidDate,Grocery,10
1940,Bob,25,Female,400,,InvalidDate,Clothing,15
1941,Bob,35,nan,,,InvalidDate,Grocery,10
1942,Alice,25,Other,300,20,01/01/2023,Electronics,10
1943,Eve,,nan,300,,InvalidDate,Clothing,10
1944,David,20,Male,400,,01/01/2023,nan,10
1945,Bob,30,nan,400,20,15/02/2023,Electronics,5
1946,Alice,,Other,300,40,nan,Grocery,N/A
1947,Charlie,35,Female,200,20,nan,nan,5
1948,David,,Female,200,30,nan,Electronics,15
1949,Bob,,Other,,20,InvalidDate,Furniture,5
1950,Eve,35,Female,300,40,nan,Electronics,15
1951,Alice,,nan,300,30,15/02/2023,nan,20
1952,Bob,30,Female,300,30,01/01/2023,Furniture,15
1953,Eve,25,Female,300,10,nan,Grocery,5
1954,Bob,,nan,400,,01/01/2023,Clothing,5
1955,David,30,nan,100,30,01/01/2023,Grocery,15
1956,David,25,nan,300,30,nan,Clothing,5
1957,David,25,Male,100,40,nan,Clothing,15
1958,Alice,,nan,200,30,nan,nan,10
1959,David,30,nan,,40,InvalidDate,Furniture,N/A
1960,Eve,,Male,200,,nan,Furniture,15
1961,Bob,35,Female,300,10,InvalidDate,Electronics,10
1962,Charlie,25,nan,200,10,15/02/2023,Grocery,10
1963,Eve,,Other,400,,01/01/2023,nan,10
1964,Eve,25,nan,100,,15/02/2023,Grocery,10
1965,David,30,nan,300,20,nan,Electronics,15
1966,Alice,20,Male,400,30,01/01/2023,Electronics,5
1967,Bob,,Other,100,30,nan,nan,10
1968,Alice,,Female,400,30,nan,Electronics,20
1969,Bob,25,Female,200,40,01/01/2023,nan,10
1970,Bob,30,Other,300,20,15/02/2023,Electronics,5
1971,Alice,35,nan,200,30,nan,Furniture,5
1972,Eve,30,Male,,40,01/01/2023,nan,N/A
1973,Bob,,Other,300,40,15/02/2023,Furniture,N/A
1974,Alice,35,Other,200,10,InvalidDate,Furniture,10
1975,Bob,30,Female,300,40,15/02/2023,nan,10
1976,Charlie,20,Male,100,,15/02/2023,Grocery,N/A
1977,Eve,25,Other,300,40,01/01/2023,Clothing,10
1978,David,30,Male,300,,15/02/2023,Electronics,20
1979,Bob,30,nan,100,,InvalidDate,Electronics,15
1980,Charlie,20,Female,200,10,InvalidDate,Grocery,N/A
1981,David,,nan,300,10,nan,Clothing,N/A
1982,David,25,Male,400,40,InvalidDate,Grocery,5
1983,Bob,30,nan,300,10,nan,Clothing,10
1984,Alice,35,Female,200,10,InvalidDate,nan,N/A
1985,Bob,30,Male,100,30,15/02/2023,nan,N/A
1986,Charlie,25,Other,200,40,nan,Furniture,20
1987,David,30,nan,,40,InvalidDate,Furniture,10
1988,Bob,20,Female,300,40,15/02/2023,nan,15
1989,Alice,30,Other,300,10,15/02/2023,Furniture,20
1990,Bob,30,Female,100,10,nan,nan,15
1991,Eve,35,Male,300,,01/01/2023,Grocery,5
1992,Alice,20,Male,400,20,15/02/2023,Electronics,N/A
1993,Charlie,20,nan,400,20,15/02/2023,nan,20
1994,David,30,Female,200,20,01/01/2023,nan,15
1995,Bob,35,Female,100,30,nan,nan,10
1996,Alice,30,Female,,10,InvalidDate,Furniture,5
1997,Eve,30,Male,200,,InvalidDate,Furniture,5
1998,Alice,25,nan,100,,15/02/2023,Furniture,N/A
1999,Eve,25,Female,100,20,01/01/2023,Furniture,N/A
2000,Charlie,35,Female,200,30,15/02/2023,Grocery,15
2001,David,,Other,200,30,nan,nan,15
2002,Charlie,25,Female,300,20,15/02/2023,Grocery,5
2003,Bob,,nan,,20,InvalidDate,Furniture,15
2004,Alice,20,Other,400,10,01/01/2023,Grocery,N/A
2005,Eve,25,Other,300,30,nan,nan,5
2006,Eve,25,Other,100,,15/02/2023,nan,5
2007,Alice,35,Male,nan,20,InvalidDate,Furniture,10
2008,Alice,,Other,,10,15/02/2023,nan,10
2009,Bob,25,Female,200,,InvalidDate,Grocery,15
2010,Charlie,25,Male,,30,01/01/2023,Clothing,15
2011,Eve,35,Male,,20,nan,nan,N/A
2012,Bob,35,Male,100,20,15/02/2023,Grocery,N/A
2013,Charlie,,Male,300,10,nan,Grocery,10
2014,Bob,20,Male,,10,01/01/2023,Grocery,5
2015,Eve,20,Male,200,30,InvalidDate,nan,20
2016,Alice,30,Male,300,20,01/01/2023,Clothing,20
2017,Alice,25,Other,200,10,01/01/2023,Furniture,15
2018,Charlie,,nan,,20,nan,Furniture,20
2019,David,25,Female,300,30,01/01/2023,nan,20
2020,Charlie,,Female,,20,15/02/2023,nan,10
